,s_region,e_region,index
875,D_32,D_49,0.7999999999999999
876,D_32,D_72,0.1
877,D_33,D_11,0.30000000000000004
878,D_33,D_13,0.1
879,D_33,D_17,0.1
880,D_33,D_24,0.30000000000000004
881,D_33,D_28,0.4
882,D_33,D_31,9.799999999999983
883,D_33,D_33,37.300000000000146
884,D_33,D_35,33.90000000000019
885,D_33,D_36,4.7
886,D_33,D_37,0.7
887,D_33,D_42,0.6
888,D_33,D_43,4.400000000000001
889,D_33,D_44,7.099999999999994
890,D_33,D_45,2.9000000000000012
891,D_33,D_46,0.9999999999999999
892,D_33,D_50,1.8000000000000005
893,D_33,D_51,1.7000000000000004
894,D_33,D_53,2.3000000000000007
895,D_33,D_54,0.5
896,D_33,D_55,0.5
897,D_33,D_56,3.1000000000000014
898,D_33,D_57,2.400000000000001
899,D_33,D_58,0.5
900,D_33,D_59,0.7
901,D_33,D_60,0.2
902,D_33,D_62,0.2
903,D_33,D_63,0.1
904,D_33,D_65,0.1
905,D_33,D_67,0.1
906,D_33,D_68,0.1
907,D_33,D_7,0.2
908,D_33,D_9,0.2
909,D_34,D_11,0.1
910,D_34,D_13,0.2
911,D_34,D_18,0.1
912,D_34,D_19,0.2
913,D_34,D_2,0.1
914,D_34,D_20,0.9999999999999999
915,D_34,D_22,0.9999999999999999
916,D_34,D_23,0.5
917,D_34,D_26,0.1
918,D_34,D_29,11.999999999999975
919,D_34,D_30,3.0000000000000013
920,D_34,D_32,12.799999999999978
921,D_34,D_34,152.3999999999966
922,D_34,D_38,16.29999999999996
923,D_34,D_39,15.299999999999965
924,D_34,D_40,2.1000000000000005
925,D_34,D_43,0.1
926,D_34,D_47,5.199999999999998
927,D_34,D_48,16.699999999999974
928,D_34,D_49,5.799999999999996
929,D_34,D_51,0.1
930,D_34,D_56,0.2
931,D_34,D_8,0.2
932,D_35,D_0,0.1
933,D_35,D_11,0.1
934,D_35,D_13,0.1
935,D_35,D_16,0.1
936,D_35,D_19,0.1
937,D_35,D_24,1.0999999999999999
938,D_35,D_25,0.1
939,D_35,D_28,0.7999999999999999
940,D_35,D_31,9.999999999999982
941,D_35,D_33,33.10000000000016
942,D_35,D_35,132.29999999999765
943,D_35,D_36,32.00000000000013
944,D_35,D_37,3.100000000000002
945,D_35,D_38,0.1
946,D_35,D_4,0.1
947,D_35,D_41,0.2
948,D_35,D_42,2.600000000000001
949,D_35,D_43,20.40000000000001
950,D_35,D_44,29.100000000000133
951,D_35,D_45,5.499999999999998
952,D_35,D_46,4.800000000000001
953,D_35,D_49,0.2
954,D_35,D_50,5.799999999999996
955,D_35,D_51,6.099999999999995
956,D_35,D_53,7.499999999999989
957,D_35,D_54,1.5000000000000002
958,D_35,D_55,2.400000000000001
959,D_35,D_56,7.5999999999999925
960,D_35,D_57,4.100000000000001
961,D_35,D_58,1.2
962,D_35,D_59,2.3000000000000007
963,D_35,D_60,0.7
964,D_35,D_61,0.5
965,D_35,D_62,0.8999999999999999
966,D_35,D_63,0.1
967,D_35,D_65,0.4
968,D_35,D_66,0.4
969,D_35,D_67,0.2
970,D_35,D_68,0.1
971,D_35,D_9,0.2
972,D_36,D_10,0.1
973,D_36,D_11,0.1
974,D_36,D_12,0.1
975,D_36,D_14,0.1
976,D_36,D_16,0.30000000000000004
977,D_36,D_17,0.1
978,D_36,D_24,1.6000000000000003
979,D_36,D_25,0.5
980,D_36,D_27,0.2
981,D_36,D_28,0.9999999999999999
982,D_36,D_3,0.1
983,D_36,D_31,2.800000000000001
984,D_36,D_33,3.9000000000000017
985,D_36,D_35,29.700000000000106
986,D_36,D_36,46.100000000000286
987,D_36,D_37,2.1000000000000005
988,D_36,D_41,0.1
989,D_36,D_42,1.5000000000000002
990,D_36,D_43,20.700000000000014
991,D_36,D_44,22.200000000000035
992,D_36,D_45,5.999999999999995
993,D_36,D_46,4.300000000000001
994,D_36,D_50,8.999999999999984
995,D_36,D_51,5.299999999999997
996,D_36,D_53,3.3000000000000016
997,D_36,D_54,0.2
998,D_36,D_55,2.500000000000001
999,D_36,D_56,1.7000000000000006
1000,D_36,D_57,1.9000000000000006
1001,D_36,D_58,0.8999999999999999
1002,D_36,D_59,3.4000000000000017
1003,D_36,D_60,1.8000000000000005
1004,D_36,D_61,0.4
1005,D_36,D_62,0.30000000000000004
1006,D_36,D_65,0.7
1007,D_36,D_67,0.2
1008,D_36,D_8,0.5
1009,D_37,D_0,0.1
1010,D_37,D_11,0.4
1011,D_37,D_13,0.2
1012,D_37,D_16,0.1
1013,D_37,D_18,0.1
1014,D_37,D_20,0.30000000000000004
1015,D_37,D_24,1.2
1016,D_37,D_27,0.2
1017,D_37,D_28,1.2
1018,D_37,D_31,1.7000000000000004
1019,D_37,D_33,0.7999999999999999
1020,D_37,D_35,3.1000000000000014
1021,D_37,D_36,1.6000000000000003
1022,D_37,D_37,144.29999999999697
1023,D_37,D_38,0.1
1024,D_37,D_4,0.2
1025,D_37,D_41,13.299999999999969
1026,D_37,D_42,119.49999999999787
1027,D_37,D_43,14.299999999999969
1028,D_37,D_44,8.299999999999988
1029,D_37,D_45,3.3000000000000016
1030,D_37,D_46,1.9000000000000004
1031,D_37,D_50,3.700000000000002
1032,D_37,D_51,3.0000000000000013
1033,D_37,D_53,6.399999999999994
1034,D_37,D_54,1.6000000000000003
1035,D_37,D_55,4.6
1036,D_37,D_56,9.099999999999985
1037,D_37,D_57,5.4999999999999964
1038,D_37,D_58,0.7999999999999999
1039,D_37,D_59,1.5000000000000002
1040,D_37,D_6,0.2
1041,D_37,D_60,0.6
1042,D_37,D_61,0.2
1043,D_37,D_62,0.6
1044,D_37,D_63,0.1
1045,D_37,D_65,0.7999999999999999
1046,D_37,D_67,0.2
1047,D_37,D_7,0.2
1048,D_37,D_71,0.6
1049,D_37,D_8,0.5
1050,D_37,D_9,0.1
1051,D_38,D_0,0.2
1052,D_38,D_11,1.5
1053,D_38,D_12,0.4
1054,D_38,D_13,0.9999999999999999
1055,D_38,D_14,0.9999999999999999
1056,D_38,D_15,0.2
1057,D_38,D_16,0.4
1058,D_38,D_17,0.7
1059,D_38,D_18,1.2
1060,D_38,D_19,1.5000000000000002
1061,D_38,D_2,0.1
1062,D_38,D_20,1.6000000000000003
1063,D_38,D_22,0.8999999999999999
1064,D_38,D_23,0.4
1065,D_38,D_24,0.1
1066,D_38,D_26,0.2
1067,D_38,D_27,0.2
1068,D_38,D_29,6.099999999999994
1069,D_38,D_3,0.1
1070,D_38,D_30,1.3000000000000003
1071,D_38,D_32,2.700000000000001
1072,D_38,D_34,15.499999999999963
1073,D_38,D_37,0.1
1074,D_38,D_38,288.6999999999961
1075,D_38,D_39,214.6999999999927
1076,D_38,D_4,0.1
1077,D_38,D_40,21.900000000000038
1078,D_38,D_43,0.1
1079,D_38,D_45,0.1
1080,D_38,D_47,132.8999999999973
1081,D_38,D_48,283.3999999999954
1082,D_38,D_49,26.600000000000097
1083,D_38,D_50,0.1
1084,D_38,D_51,0.1
1085,D_38,D_52,0.30000000000000004
1086,D_38,D_53,0.1
1087,D_38,D_54,0.2
1088,D_38,D_55,0.30000000000000004
1089,D_38,D_56,1.0
1090,D_38,D_57,0.30000000000000004
1091,D_38,D_58,0.1
1092,D_38,D_59,0.1
1093,D_38,D_6,1.0
1094,D_38,D_65,0.2
1095,D_38,D_67,0.1
1096,D_38,D_69,0.1
1097,D_38,D_7,0.1
1098,D_38,D_8,1.2
1099,D_38,D_9,0.4
1100,D_39,D_11,0.8
1101,D_39,D_12,0.5
1102,D_39,D_13,0.9999999999999999
1103,D_39,D_14,0.30000000000000004
1104,D_39,D_15,0.30000000000000004
1105,D_39,D_17,0.2
1106,D_39,D_18,0.7
1107,D_39,D_19,0.5
1108,D_39,D_20,1.7000000000000004
1109,D_39,D_22,0.6
1110,D_39,D_23,0.9999999999999999
1111,D_39,D_26,0.4
1112,D_39,D_27,0.1
1113,D_39,D_29,7.099999999999995
1114,D_39,D_30,1.6000000000000003
1115,D_39,D_32,2.3000000000000007
1116,D_39,D_34,13.199999999999973
1117,D_39,D_38,204.79999999999333
1118,D_39,D_39,181.39999999999475
1119,D_39,D_4,0.2
1120,D_39,D_40,37.40000000000023
1121,D_39,D_42,0.1
1122,D_39,D_43,0.2
1123,D_39,D_45,0.1
1124,D_39,D_47,45.60000000000035
1125,D_39,D_48,154.6999999999961
1126,D_39,D_49,38.80000000000025
1127,D_39,D_5,0.1
1128,D_39,D_51,0.2
1129,D_39,D_52,0.2
1130,D_39,D_53,0.2
1131,D_39,D_55,0.4
1132,D_39,D_56,0.30000000000000004
1133,D_39,D_58,0.1
1134,D_39,D_6,0.4
1135,D_39,D_67,0.1
1136,D_39,D_69,0.7
1137,D_39,D_8,0.7999999999999999
1138,D_39,D_9,0.30000000000000004
1139,D_4,D_1,0.30000000000000004
1140,D_4,D_10,0.8
1141,D_4,D_11,10.69999999999998
1142,D_4,D_12,3.1000000000000014
1143,D_4,D_13,3.600000000000002
1144,D_4,D_14,3.4000000000000017
1145,D_4,D_15,0.4
1146,D_4,D_16,1.2
1147,D_4,D_17,1.5000000000000002
1148,D_4,D_2,23.500000000000043
1149,D_4,D_21,0.2
1150,D_4,D_23,0.1
1151,D_4,D_3,41.70000000000026
1152,D_4,D_37,0.2
1153,D_4,D_39,0.1
1154,D_4,D_4,48.40000000000033
1155,D_4,D_45,0.1
1156,D_4,D_48,0.1
1157,D_4,D_5,20.300000000000022
1158,D_4,D_50,0.1
1159,D_4,D_51,0.1
1160,D_4,D_54,0.1
1161,D_4,D_55,0.1
1162,D_4,D_6,23.40000000000006
1163,D_4,D_61,0.1
1164,D_4,D_7,1.3000000000000003
1165,D_4,D_8,7.799999999999991
1166,D_4,D_9,2.1000000000000005
1167,D_40,D_12,0.1
1168,D_40,D_16,0.2
1169,D_40,D_18,0.30000000000000004
1170,D_40,D_19,0.2
1171,D_40,D_26,0.1
1172,D_40,D_29,1.7000000000000006
1173,D_40,D_30,1.6
1174,D_40,D_32,0.5
1175,D_40,D_34,3.0000000000000013
1176,D_40,D_38,20.30000000000001
1177,D_40,D_39,40.40000000000025
1178,D_40,D_40,32.600000000000136
1179,D_40,D_43,0.1
1180,D_40,D_47,4.699999999999999
1181,D_40,D_48,19.599999999999998
1182,D_40,D_49,40.80000000000028
1183,D_40,D_51,0.1
1184,D_40,D_56,0.2
1185,D_40,D_61,0.1
1186,D_40,D_70,0.1
1187,D_41,D_11,0.1
1188,D_41,D_12,0.30000000000000004
1189,D_41,D_14,0.1
1190,D_41,D_19,0.1
1191,D_41,D_24,0.2
1192,D_41,D_31,0.6
1193,D_41,D_35,0.2
1194,D_41,D_36,0.30000000000000004
1195,D_41,D_37,12.499999999999973
1196,D_41,D_41,47.8000000000003
1197,D_41,D_42,11.19999999999998
1198,D_41,D_43,2.3000000000000007
1199,D_41,D_44,1.3
1200,D_41,D_45,0.7
1201,D_41,D_46,0.2
1202,D_41,D_50,0.7999999999999999
1203,D_41,D_51,0.30000000000000004
1204,D_41,D_53,1.0999999999999999
1205,D_41,D_54,0.2
1206,D_41,D_55,0.4
1207,D_41,D_56,4.000000000000002
1208,D_41,D_57,1.7000000000000004
1209,D_41,D_58,0.4
1210,D_41,D_59,0.5
1211,D_41,D_6,0.1
1212,D_41,D_60,0.1
1213,D_41,D_61,0.1
1214,D_41,D_66,0.30000000000000004
1215,D_41,D_67,0.1
1216,D_41,D_68,0.1
1217,D_41,D_71,0.2
1218,D_42,D_14,0.6
1219,D_42,D_17,0.4
1220,D_42,D_24,2.5000000000000013
1221,D_42,D_27,0.1
1222,D_42,D_31,0.7999999999999999
1223,D_42,D_33,0.4
1224,D_42,D_34,0.1
1225,D_42,D_35,2.700000000000001
1226,D_42,D_36,1.8000000000000005
1227,D_42,D_37,123.49999999999791
1228,D_42,D_41,12.499999999999975
1229,D_42,D_42,326.8000000000036
1230,D_42,D_43,6.999999999999994
1231,D_42,D_44,5.300000000000001
1232,D_42,D_45,3.4000000000000017
1233,D_42,D_46,1.3000000000000003
1234,D_42,D_50,2.6000000000000014
1235,D_42,D_51,2.3000000000000007
1236,D_42,D_53,2.1000000000000005
1237,D_42,D_54,0.8
1238,D_42,D_55,2.2000000000000006
1239,D_42,D_56,2.700000000000001
1240,D_42,D_57,4.000000000000002
1241,D_42,D_58,0.30000000000000004
1242,D_42,D_59,1.2
1243,D_42,D_6,0.30000000000000004
1244,D_42,D_60,0.9999999999999999
1245,D_42,D_61,0.2
1246,D_42,D_62,0.30000000000000004
1247,D_42,D_65,1.6000000000000003
1248,D_42,D_66,0.8999999999999999
1249,D_42,D_67,0.2
1250,D_42,D_68,0.1
1251,D_42,D_8,0.1
1252,D_43,D_10,0.1
1253,D_43,D_11,0.7999999999999999
1254,D_43,D_13,0.7
1255,D_43,D_14,0.5
1256,D_43,D_16,0.2
1257,D_43,D_17,0.2
1258,D_43,D_18,0.1
1259,D_43,D_19,0.30000000000000004
1260,D_43,D_20,0.1
1261,D_43,D_23,0.1
1262,D_43,D_24,2.700000000000001
1263,D_43,D_25,0.7
1264,D_43,D_27,0.8999999999999999
1265,D_43,D_28,0.5
1266,D_43,D_31,5.999999999999995
1267,D_43,D_33,4.699999999999999
1268,D_43,D_35,18.399999999999988
1269,D_43,D_36,19.400000000000006
1270,D_43,D_37,13.69999999999997
1271,D_43,D_38,0.2
1272,D_43,D_39,0.4
1273,D_43,D_41,2.9000000000000012
1274,D_43,D_42,6.399999999999993
1275,D_43,D_43,334.50000000000375
1276,D_43,D_44,161.1999999999956
1277,D_43,D_45,21.400000000000023
1278,D_43,D_46,11.199999999999978
1279,D_43,D_48,0.1
1280,D_43,D_50,20.400000000000016
1281,D_43,D_51,17.99999999999999
1282,D_43,D_53,40.30000000000026
1283,D_43,D_54,4.000000000000003
1284,D_43,D_55,17.399999999999974
1285,D_43,D_56,32.60000000000016
1286,D_43,D_57,19.400000000000006
1287,D_43,D_58,4.500000000000001
1288,D_43,D_59,10.79999999999998
1289,D_43,D_6,0.2
1290,D_43,D_60,4.200000000000001
1291,D_43,D_61,1.8
1292,D_43,D_62,1.8000000000000005
1293,D_43,D_63,0.1
1294,D_43,D_65,2.2000000000000006
1295,D_43,D_66,0.5
1296,D_43,D_67,0.6
1297,D_43,D_68,0.5
1298,D_43,D_70,0.30000000000000004
1299,D_43,D_71,0.2
1300,D_43,D_8,0.2
1301,D_43,D_9,0.5
1302,D_44,D_10,0.1
1303,D_44,D_11,0.30000000000000004
1304,D_44,D_12,0.30000000000000004
1305,D_44,D_13,0.5
1306,D_44,D_14,1.1
1307,D_44,D_16,0.30000000000000004
1308,D_44,D_17,0.4
1309,D_44,D_2,0.1
1310,D_44,D_20,0.1
1311,D_44,D_23,0.1
1312,D_44,D_24,2.0000000000000004
1313,D_44,D_25,0.8
1314,D_44,D_27,0.5
1315,D_44,D_28,0.8999999999999999
1316,D_44,D_3,0.1
1317,D_44,D_31,8.999999999999988
1318,D_44,D_33,6.099999999999994
1319,D_44,D_35,27.800000000000104
1320,D_44,D_36,22.600000000000044
1321,D_44,D_37,7.89999999999999
1322,D_44,D_39,0.1
1323,D_44,D_41,1.3
1324,D_44,D_42,4.4
1325,D_44,D_43,156.59999999999587
1326,D_44,D_44,214.59999999999272
1327,D_44,D_45,40.00000000000026
1328,D_44,D_46,11.399999999999977
1329,D_44,D_48,0.2
1330,D_44,D_49,0.1
1331,D_44,D_5,0.1
1332,D_44,D_50,33.70000000000018
1333,D_44,D_51,20.000000000000014
1334,D_44,D_53,29.60000000000013
1335,D_44,D_54,6.699999999999994
1336,D_44,D_55,11.999999999999975
1337,D_44,D_56,20.60000000000002
1338,D_44,D_57,15.099999999999964
1339,D_44,D_58,3.100000000000002
1340,D_44,D_59,7.3999999999999915
1341,D_44,D_6,0.2
1342,D_44,D_60,3.800000000000002
1343,D_44,D_61,1.5000000000000002
1344,D_44,D_62,1.2
1345,D_44,D_63,0.30000000000000004
1346,D_44,D_64,0.4
1347,D_44,D_65,0.7999999999999999
1348,D_44,D_66,0.30000000000000004
1349,D_44,D_67,0.6
1350,D_44,D_68,0.2
1351,D_44,D_70,0.1
1352,D_44,D_71,0.1
1353,D_44,D_8,1.1
1354,D_44,D_9,0.2
1355,D_45,D_11,0.2
1356,D_45,D_13,0.1
1357,D_45,D_14,0.1
1358,D_45,D_17,0.1
1359,D_45,D_18,0.1
1360,D_45,D_22,0.1
1361,D_45,D_24,0.7999999999999999
1362,D_45,D_25,0.5
1363,D_45,D_27,0.5
1364,D_45,D_28,0.1
1365,D_45,D_31,1.0999999999999999
1366,D_45,D_33,2.8000000000000007
1367,D_45,D_35,6.899999999999992
1368,D_45,D_36,6.099999999999995
1369,D_45,D_37,3.3000000000000016
1370,D_45,D_4,0.1
1371,D_45,D_41,0.6
1372,D_45,D_42,3.0000000000000013
1373,D_45,D_43,21.90000000000004
1374,D_45,D_44,40.600000000000286
1375,D_45,D_45,164.8999999999957
1376,D_45,D_46,113.0999999999985
1377,D_45,D_50,137.9999999999972
1378,D_45,D_51,94.19999999999916
1379,D_45,D_53,17.69999999999997
1380,D_45,D_54,4.699999999999999
1381,D_45,D_55,6.399999999999994
1382,D_45,D_56,11.999999999999973
1383,D_45,D_57,8.29999999999999
1384,D_45,D_58,1.6000000000000003
1385,D_45,D_59,6.599999999999994
1386,D_45,D_6,0.1
1387,D_45,D_60,2.500000000000001
1388,D_45,D_61,0.2
1389,D_45,D_62,1.1
1390,D_45,D_65,0.4
1391,D_45,D_67,0.5
1392,D_45,D_68,0.30000000000000004
1393,D_45,D_69,0.1
1394,D_45,D_70,0.2
1395,D_45,D_72,0.1
1396,D_45,D_9,0.1
1397,D_46,D_0,0.2
1398,D_46,D_11,0.30000000000000004
1399,D_46,D_14,0.1
1400,D_46,D_16,0.1
1401,D_46,D_24,0.30000000000000004
1402,D_46,D_25,0.5
1403,D_46,D_27,1.0999999999999999
1404,D_46,D_28,0.2
1405,D_46,D_31,0.4
1406,D_46,D_33,1.1
1407,D_46,D_35,3.800000000000002
1408,D_46,D_36,4.4
1409,D_46,D_37,2.4000000000000004
1410,D_46,D_38,0.1
1411,D_46,D_41,0.1
1412,D_46,D_42,1.3000000000000003
1413,D_46,D_43,10.59999999999998
1414,D_46,D_44,11.199999999999978
1415,D_46,D_45,112.3999999999983
1416,D_46,D_46,160.59999999999795
1417,D_46,D_49,0.1
1418,D_46,D_50,78.09999999999987
1419,D_46,D_51,122.69999999999784
1420,D_46,D_53,12.099999999999975
1421,D_46,D_54,3.700000000000002
1422,D_46,D_55,3.900000000000002
1423,D_46,D_56,10.39999999999998
1424,D_46,D_57,7.199999999999992
1425,D_46,D_58,0.8999999999999999
1426,D_46,D_59,3.4000000000000017
1427,D_46,D_60,2.2000000000000006
1428,D_46,D_61,0.5
1429,D_46,D_62,1.0999999999999999
1430,D_46,D_65,0.4
1431,D_46,D_68,0.1
1432,D_46,D_7,0.1
1433,D_46,D_72,0.1
1434,D_46,D_8,0.2
1435,D_46,D_9,0.1
1436,D_47,D_11,0.2
1437,D_47,D_12,0.30000000000000004
1438,D_47,D_13,0.7999999999999999
1439,D_47,D_14,0.1
1440,D_47,D_18,0.7
1441,D_47,D_19,1.1
1442,D_47,D_20,0.6
1443,D_47,D_22,0.8999999999999999
1444,D_47,D_23,0.30000000000000004
1445,D_47,D_26,0.30000000000000004
1446,D_47,D_27,0.1
1447,D_47,D_29,2.9000000000000017
1448,D_47,D_3,0.1
1449,D_47,D_30,0.5
1450,D_47,D_32,1.5000000000000007
1451,D_47,D_34,4.300000000000002
1452,D_47,D_38,129.69999999999757
1453,D_47,D_39,45.20000000000033
1454,D_47,D_40,4.8
1455,D_47,D_44,0.1
1456,D_47,D_45,0.2
1457,D_47,D_47,86.69999999999955
1458,D_47,D_48,134.89999999999705
1459,D_47,D_49,8.499999999999988
1460,D_47,D_53,0.1
1461,D_47,D_56,0.6
1462,D_47,D_69,0.2
1463,D_47,D_8,0.5
1464,D_48,D_11,0.5
1465,D_48,D_12,0.7999999999999999
1466,D_48,D_13,1.5
1467,D_48,D_14,0.7999999999999999
1468,D_48,D_15,0.2
1469,D_48,D_16,0.2
1470,D_48,D_17,0.1
1471,D_48,D_18,1.3000000000000003
1472,D_48,D_19,2.400000000000001
1473,D_48,D_2,0.1
1474,D_48,D_20,2.3000000000000007
1475,D_48,D_22,0.6
1476,D_48,D_23,0.8999999999999999
1477,D_48,D_24,0.1
1478,D_48,D_26,0.2
1479,D_48,D_27,0.1
1480,D_48,D_29,9.399999999999984
1481,D_48,D_3,0.2
1482,D_48,D_30,1.1
1483,D_48,D_32,2.0000000000000004
1484,D_48,D_33,0.1
1485,D_48,D_34,14.599999999999968
1486,D_48,D_36,0.1
1487,D_48,D_38,290.49999999999744
1488,D_48,D_39,159.69999999999604
1489,D_48,D_4,0.2
1490,D_48,D_40,19.900000000000013
1491,D_48,D_41,0.2
1492,D_48,D_43,0.2
1493,D_48,D_44,0.2
1494,D_48,D_45,0.2
1495,D_48,D_47,142.59999999999707
1496,D_48,D_48,366.30000000000996
1497,D_48,D_49,42.80000000000028
1498,D_48,D_50,0.1
1499,D_48,D_51,0.1
1500,D_48,D_52,0.8999999999999999
1501,D_48,D_54,0.2
1502,D_48,D_55,0.1
1503,D_48,D_56,0.7
1504,D_48,D_57,0.9999999999999999
1505,D_48,D_58,0.30000000000000004
1506,D_48,D_59,0.2
1507,D_48,D_6,0.2
1508,D_48,D_65,0.30000000000000004
1509,D_48,D_67,0.1
1510,D_48,D_69,1.2
1511,D_48,D_7,0.1
1512,D_48,D_71,0.1
1513,D_48,D_72,0.1
1514,D_48,D_8,0.6
1515,D_48,D_9,0.7
1516,D_49,D_0,0.2
1517,D_49,D_11,0.2
1518,D_49,D_13,0.2
1519,D_49,D_17,0.1
1520,D_49,D_18,0.30000000000000004
1521,D_49,D_19,0.2
1522,D_49,D_2,0.1
1523,D_49,D_20,0.2
1524,D_49,D_22,0.7000000000000001
1525,D_49,D_23,0.1
1526,D_49,D_24,0.4
1527,D_49,D_27,0.1
1528,D_49,D_29,1.8000000000000005
1529,D_49,D_30,0.30000000000000004
1530,D_49,D_32,0.7
1531,D_49,D_34,6.199999999999995
1532,D_49,D_35,0.30000000000000004
1533,D_49,D_36,0.1
1534,D_49,D_38,27.300000000000093
1535,D_49,D_39,39.600000000000264
1536,D_49,D_40,42.60000000000029
1537,D_49,D_43,0.1
1538,D_49,D_44,0.2
1539,D_49,D_45,0.1
1540,D_49,D_46,0.2
1541,D_49,D_47,9.799999999999986
1542,D_49,D_48,44.40000000000032
1543,D_49,D_49,161.19999999999584
1544,D_49,D_52,0.2
1545,D_49,D_55,0.1
1546,D_49,D_6,0.1
1547,D_49,D_60,0.1
1548,D_49,D_69,0.1
1549,D_49,D_8,0.30000000000000004
1550,D_49,D_9,0.30000000000000004
1551,D_5,D_0,0.1
1552,D_5,D_10,0.5
1553,D_5,D_11,12.799999999999972
1554,D_5,D_12,5.999999999999997
1555,D_5,D_13,6.599999999999994
1556,D_5,D_14,4.8999999999999995
1557,D_5,D_15,1.0999999999999999
1558,D_5,D_16,2.500000000000001
1559,D_5,D_17,1.3
1560,D_5,D_18,0.1
1561,D_5,D_19,0.1
1562,D_5,D_2,9.999999999999982
1563,D_5,D_20,0.2
1564,D_5,D_22,0.1
1565,D_5,D_24,0.6
1566,D_5,D_3,9.299999999999985
1567,D_5,D_36,0.1
1568,D_5,D_37,0.2
1569,D_5,D_38,0.1
1570,D_5,D_4,20.000000000000014
1571,D_5,D_44,0.2
1572,D_5,D_45,0.2
1573,D_5,D_48,0.2
1574,D_5,D_5,32.2000000000001
1575,D_5,D_51,0.2
1576,D_5,D_57,0.1
1577,D_5,D_58,0.1
1578,D_5,D_6,32.900000000000176
1579,D_5,D_62,0.2
1580,D_5,D_7,0.7
1581,D_5,D_8,12.199999999999974
1582,D_5,D_9,4.799999999999999
1583,D_50,D_11,0.9999999999999999
1584,D_50,D_12,0.2
1585,D_50,D_13,0.4
1586,D_50,D_14,0.2
1587,D_50,D_16,0.30000000000000004
1588,D_50,D_17,0.1
1589,D_50,D_2,0.1
1590,D_50,D_20,0.1
1591,D_50,D_24,1.4000000000000001
1592,D_50,D_25,0.30000000000000004
1593,D_50,D_27,1.2000000000000002
1594,D_50,D_28,0.30000000000000004
1595,D_50,D_31,2.0000000000000004
1596,D_50,D_33,2.700000000000001
1597,D_50,D_34,0.2
1598,D_50,D_35,8.49999999999999
1599,D_50,D_36,7.99999999999999
1600,D_50,D_37,4.999999999999999
1601,D_50,D_38,0.1
1602,D_50,D_39,0.1
1603,D_50,D_41,0.30000000000000004
1604,D_50,D_42,2.3000000000000007
1605,D_50,D_43,20.40000000000002
1606,D_50,D_44,33.60000000000017
1607,D_50,D_45,138.19999999999706
1608,D_50,D_46,83.09999999999967
1609,D_50,D_48,0.1
1610,D_50,D_49,0.1
1611,D_50,D_50,188.89999999999426
1612,D_50,D_51,149.29999999999623
1613,D_50,D_53,31.500000000000156
1614,D_50,D_54,14.299999999999967
1615,D_50,D_55,11.69999999999998
1616,D_50,D_56,24.600000000000062
1617,D_50,D_57,20.200000000000014
1618,D_50,D_58,3.700000000000002
1619,D_50,D_59,9.199999999999985
1620,D_50,D_6,0.1
1621,D_50,D_60,5.399999999999997
1622,D_50,D_61,1.2999999999999998
1623,D_50,D_62,1.9000000000000004
1624,D_50,D_63,0.1
1625,D_50,D_65,1.2
1626,D_50,D_66,0.1
1627,D_50,D_67,0.7999999999999999
1628,D_50,D_68,0.2
1629,D_50,D_70,0.1
1630,D_50,D_71,0.30000000000000004
1631,D_50,D_8,0.2
1632,D_51,D_11,0.2
1633,D_51,D_12,0.30000000000000004
1634,D_51,D_13,0.30000000000000004
1635,D_51,D_14,0.4
1636,D_51,D_16,0.1
1637,D_51,D_19,0.1
1638,D_51,D_2,0.2
1639,D_51,D_20,0.1
1640,D_51,D_24,0.7999999999999999
1641,D_51,D_25,0.4
1642,D_51,D_27,0.5
1643,D_51,D_28,0.5
1644,D_51,D_30,0.1
1645,D_51,D_31,2.4000000000000004
1646,D_51,D_33,1.0999999999999999
1647,D_51,D_35,5.399999999999999
1648,D_51,D_36,6.899999999999992
1649,D_51,D_37,2.500000000000001
1650,D_51,D_38,0.1
1651,D_51,D_39,0.1
1652,D_51,D_40,0.1
1653,D_51,D_41,0.30000000000000004
1654,D_51,D_42,2.600000000000001
1655,D_51,D_43,19.199999999999996
1656,D_51,D_44,20.500000000000014
1657,D_51,D_45,95.49999999999913
1658,D_51,D_46,124.09999999999776
1659,D_51,D_49,0.1
1660,D_51,D_50,145.5999999999966
1661,D_51,D_51,254.2999999999913
1662,D_51,D_53,52.300000000000416
1663,D_51,D_54,14.799999999999963
1664,D_51,D_55,10.599999999999982
1665,D_51,D_56,39.600000000000264
1666,D_51,D_57,18.899999999999988
1667,D_51,D_58,3.4000000000000017
1668,D_51,D_59,11.299999999999978
1669,D_51,D_60,4.999999999999998
1670,D_51,D_61,1.8000000000000003
1671,D_51,D_62,2.2000000000000006
1672,D_51,D_63,0.30000000000000004
1673,D_51,D_65,1.2
1674,D_51,D_66,0.2
1675,D_51,D_67,0.6
1676,D_51,D_68,0.2
1677,D_51,D_71,0.1
1678,D_51,D_8,0.30000000000000004
1679,D_51,D_9,0.2
1680,D_52,D_38,0.7999999999999999
1681,D_52,D_39,0.4
1682,D_52,D_48,1.2000000000000002
1683,D_52,D_49,0.2
1684,D_52,D_52,0.1
1685,D_53,D_1,0.1
1686,D_53,D_10,0.2
1687,D_53,D_11,0.6
1688,D_53,D_12,0.30000000000000004
1689,D_53,D_13,0.1
1690,D_53,D_14,0.1
1691,D_53,D_17,0.30000000000000004
1692,D_53,D_18,0.4
1693,D_53,D_2,0.1
1694,D_53,D_20,0.2
