,s_region,e_region,index
3927,A_25,A_53,2.500000000000001
3928,A_25,A_54,0.30000000000000004
3929,A_25,A_55,0.7999999999999999
3930,A_25,A_56,1.0999999999999999
3931,A_25,A_57,0.2
3932,A_25,A_59,11.599999999999977
3933,A_25,A_6,0.6
3934,A_25,A_60,39.20000000000023
3935,A_25,A_61,26.800000000000086
3936,A_25,A_62,32.500000000000156
3937,A_25,A_63,2.1000000000000005
3938,A_25,A_64,11.899999999999975
3939,A_25,A_65,5.699999999999997
3940,A_25,A_66,2.8000000000000007
3941,A_25,A_67,6.7999999999999945
3942,A_25,A_68,0.6
3943,A_25,A_69,0.7999999999999999
3944,A_25,A_7,1.2
3945,A_25,A_70,0.8
3946,A_25,A_71,0.30000000000000004
3947,A_25,A_73,10.79999999999998
3948,A_25,A_74,7.199999999999992
3949,A_25,A_75,13.399999999999972
3950,A_25,A_76,1.0999999999999999
3951,A_25,A_77,0.4
3952,A_25,A_78,0.7
3953,A_25,A_79,0.9999999999999999
3954,A_25,A_8,1.2
3955,A_25,A_80,0.9999999999999999
3956,A_25,A_81,0.30000000000000004
3957,A_25,A_82,0.30000000000000004
3958,A_25,A_83,0.5
3959,A_25,A_84,0.6
3960,A_25,A_87,2.300000000000001
3961,A_25,A_88,0.6
3962,A_25,A_89,0.2
3963,A_25,A_9,2.3000000000000007
3964,A_25,A_90,0.6
3965,A_25,A_91,1.7000000000000006
3966,A_25,A_92,0.4
3967,A_25,A_93,0.5
3968,A_25,A_94,0.2
3969,A_25,A_95,0.1
3970,A_25,A_96,2.1000000000000005
3971,A_25,A_97,1.6000000000000005
3972,A_25,A_98,2.0000000000000004
3973,A_25,A_99,0.7999999999999999
3974,A_26,A_0,0.30000000000000004
3975,A_26,A_1,0.4
3976,A_26,A_10,4.500000000000002
3977,A_26,A_100,0.4
3978,A_26,A_101,0.8999999999999999
3979,A_26,A_102,0.6000000000000001
3980,A_26,A_104,2.3000000000000007
3981,A_26,A_105,1.7000000000000004
3982,A_26,A_106,0.2
3983,A_26,A_107,1.3
3984,A_26,A_108,2.400000000000001
3985,A_26,A_109,0.2
3986,A_26,A_11,2.800000000000001
3987,A_26,A_110,0.2
3988,A_26,A_111,2.3000000000000007
3989,A_26,A_112,1.3
3990,A_26,A_113,0.2
3991,A_26,A_114,1.3
3992,A_26,A_115,2.500000000000001
3993,A_26,A_116,0.7
3994,A_26,A_117,1.6000000000000003
3995,A_26,A_12,1.4000000000000001
3996,A_26,A_13,6.999999999999991
3997,A_26,A_14,4.6
3998,A_26,A_15,1.5
3999,A_26,A_16,3.4000000000000017
4000,A_26,A_17,182.89999999999546
4001,A_26,A_18,10.99999999999998
4002,A_26,A_19,5.6999999999999975
4003,A_26,A_2,0.8
4004,A_26,A_20,3.800000000000002
4005,A_26,A_21,1.6
4006,A_26,A_22,0.4
4007,A_26,A_23,0.2
4008,A_26,A_24,34.70000000000018
4009,A_26,A_25,463.4000000000163
4010,A_26,A_26,205.99999999999378
4011,A_26,A_27,69.0000000000004
4012,A_26,A_28,8.299999999999988
4013,A_26,A_29,16.699999999999967
4014,A_26,A_3,1.6
4015,A_26,A_30,6.399999999999994
4016,A_26,A_31,2.9000000000000012
4017,A_26,A_32,1.6
4018,A_26,A_33,0.7999999999999999
4019,A_26,A_34,167.49999999999568
4020,A_26,A_35,88.99999999999943
4021,A_26,A_36,13.699999999999969
4022,A_26,A_37,12.099999999999977
4023,A_26,A_38,23.000000000000053
4024,A_26,A_39,21.900000000000027
4025,A_26,A_4,2.500000000000001
4026,A_26,A_40,8.499999999999988
4027,A_26,A_41,5.699999999999997
4028,A_26,A_42,3.200000000000001
4029,A_26,A_43,2.9000000000000012
4030,A_26,A_44,0.7
4031,A_26,A_45,0.7999999999999999
4032,A_26,A_46,57.400000000000496
4033,A_26,A_47,58.9000000000005
4034,A_26,A_48,12.899999999999974
4035,A_26,A_49,15.099999999999966
4036,A_26,A_5,8.39999999999999
4037,A_26,A_50,8.499999999999988
4038,A_26,A_51,12.599999999999978
4039,A_26,A_52,4.200000000000001
4040,A_26,A_53,7.099999999999993
4041,A_26,A_54,1.3
4042,A_26,A_55,1.5999999999999999
4043,A_26,A_56,1.4000000000000001
4044,A_26,A_57,1.0999999999999999
4045,A_26,A_58,0.1
4046,A_26,A_59,10.199999999999983
4047,A_26,A_6,2.800000000000001
4048,A_26,A_60,27.10000000000009
4049,A_26,A_61,50.900000000000375
4050,A_26,A_62,42.00000000000028
4051,A_26,A_63,3.300000000000002
4052,A_26,A_64,20.000000000000007
4053,A_26,A_65,13.199999999999974
4054,A_26,A_66,5.899999999999995
4055,A_26,A_67,16.599999999999966
4056,A_26,A_68,2.9000000000000012
4057,A_26,A_69,1.5000000000000002
4058,A_26,A_7,4.699999999999999
4059,A_26,A_70,1.7000000000000004
4060,A_26,A_71,1.6
4061,A_26,A_72,0.1
4062,A_26,A_73,18.399999999999988
4063,A_26,A_74,20.50000000000002
4064,A_26,A_75,15.399999999999968
4065,A_26,A_76,5.899999999999996
4066,A_26,A_77,0.6
4067,A_26,A_78,2.2000000000000006
4068,A_26,A_79,2.500000000000001
4069,A_26,A_8,4.000000000000002
4070,A_26,A_80,1.6000000000000003
4071,A_26,A_81,1.2
4072,A_26,A_83,3.1000000000000014
4073,A_26,A_84,0.9999999999999999
4074,A_26,A_85,0.1
4075,A_26,A_87,3.700000000000002
4076,A_26,A_88,1.2
4077,A_26,A_89,1.3
4078,A_26,A_9,10.699999999999983
4079,A_26,A_90,0.4
4080,A_26,A_91,1.6000000000000003
4081,A_26,A_92,2.1000000000000005
4082,A_26,A_93,3.0000000000000013
4083,A_26,A_94,0.6
4084,A_26,A_95,0.5
4085,A_26,A_96,4.000000000000003
4086,A_26,A_97,1.4000000000000001
4087,A_26,A_98,3.800000000000002
4088,A_26,A_99,0.9
4089,A_27,A_1,0.1
4090,A_27,A_10,2.600000000000001
4091,A_27,A_100,0.2
4092,A_27,A_101,0.4
4093,A_27,A_102,0.30000000000000004
4094,A_27,A_103,0.1
4095,A_27,A_104,0.4
4096,A_27,A_105,0.2
4097,A_27,A_106,0.30000000000000004
4098,A_27,A_107,0.5
4099,A_27,A_108,0.1
4100,A_27,A_109,0.1
4101,A_27,A_11,0.8999999999999999
4102,A_27,A_111,0.30000000000000004
4103,A_27,A_112,0.1
4104,A_27,A_113,0.1
4105,A_27,A_114,0.1
4106,A_27,A_115,0.30000000000000004
4107,A_27,A_117,0.30000000000000004
4108,A_27,A_12,0.7999999999999999
4109,A_27,A_13,2.100000000000001
4110,A_27,A_14,0.2
4111,A_27,A_15,0.5
4112,A_27,A_16,0.8999999999999999
4113,A_27,A_17,35.50000000000016
4114,A_27,A_18,1.9000000000000006
4115,A_27,A_19,1.4000000000000001
4116,A_27,A_2,0.1
4117,A_27,A_20,1.3
4118,A_27,A_22,0.1
4119,A_27,A_24,4.6
4120,A_27,A_25,19.299999999999997
4121,A_27,A_26,63.10000000000054
4122,A_27,A_27,18.799999999999997
4123,A_27,A_28,7.599999999999992
4124,A_27,A_29,10.699999999999982
4125,A_27,A_3,0.4
4126,A_27,A_30,2.5000000000000004
4127,A_27,A_31,1.5999999999999999
4128,A_27,A_32,0.7999999999999999
4129,A_27,A_34,38.10000000000021
4130,A_27,A_35,47.00000000000037
4131,A_27,A_36,7.799999999999991
4132,A_27,A_37,6.499999999999995
4133,A_27,A_38,9.399999999999988
4134,A_27,A_39,12.699999999999973
4135,A_27,A_4,0.6
4136,A_27,A_40,5.799999999999995
4137,A_27,A_41,2.600000000000001
4138,A_27,A_42,0.5
4139,A_27,A_43,1.4000000000000004
4140,A_27,A_44,0.30000000000000004
4141,A_27,A_45,0.30000000000000004
4142,A_27,A_46,16.099999999999962
4143,A_27,A_47,23.00000000000004
4144,A_27,A_48,5.999999999999996
4145,A_27,A_49,8.499999999999988
4146,A_27,A_5,1.0999999999999999
4147,A_27,A_50,3.2000000000000015
4148,A_27,A_51,4.300000000000002
4149,A_27,A_52,1.3
4150,A_27,A_53,2.1000000000000005
4151,A_27,A_54,0.2
4152,A_27,A_55,1.3
4153,A_27,A_56,0.8999999999999999
4154,A_27,A_57,0.4
4155,A_27,A_59,1.6000000000000003
4156,A_27,A_6,0.30000000000000004
4157,A_27,A_60,8.299999999999988
4158,A_27,A_61,11.399999999999979
4159,A_27,A_62,16.69999999999997
4160,A_27,A_63,0.6
4161,A_27,A_64,10.199999999999985
4162,A_27,A_65,4.200000000000001
4163,A_27,A_66,2.0000000000000004
4164,A_27,A_67,3.900000000000002
4165,A_27,A_68,1.0999999999999999
4166,A_27,A_69,0.7
4167,A_27,A_7,0.6
4168,A_27,A_70,0.2
4169,A_27,A_71,0.5
4170,A_27,A_73,2.600000000000001
4171,A_27,A_74,3.600000000000002
4172,A_27,A_75,6.199999999999994
4173,A_27,A_76,1.0
4174,A_27,A_77,0.6
4175,A_27,A_78,0.7
4176,A_27,A_79,0.7999999999999999
4177,A_27,A_8,0.4
4178,A_27,A_80,0.30000000000000004
4179,A_27,A_81,0.1
4180,A_27,A_82,0.30000000000000004
4181,A_27,A_83,0.2
4182,A_27,A_84,0.1
4183,A_27,A_87,0.6
4184,A_27,A_88,0.6
4185,A_27,A_89,0.1
4186,A_27,A_9,1.5000000000000004
4187,A_27,A_91,1.4000000000000001
4188,A_27,A_92,0.9
4189,A_27,A_93,0.7
4190,A_27,A_94,0.7000000000000001
4191,A_27,A_96,0.6
4192,A_27,A_97,0.1
4193,A_27,A_98,1.4
4194,A_27,A_99,0.6000000000000001
4195,A_28,A_0,0.1
4196,A_28,A_1,0.30000000000000004
4197,A_28,A_10,4.200000000000001
4198,A_28,A_100,0.2
4199,A_28,A_101,0.5
4200,A_28,A_102,0.4
4201,A_28,A_104,1.2
4202,A_28,A_105,0.6
4203,A_28,A_106,0.5
4204,A_28,A_107,0.8999999999999999
4205,A_28,A_108,0.7999999999999999
4206,A_28,A_109,0.1
4207,A_28,A_11,1.0999999999999999
4208,A_28,A_110,0.6
4209,A_28,A_111,1.2
4210,A_28,A_112,0.30000000000000004
4211,A_28,A_114,0.30000000000000004
4212,A_28,A_115,0.6
4213,A_28,A_116,0.2
4214,A_28,A_117,0.7999999999999999
4215,A_28,A_12,1.4000000000000001
4216,A_28,A_13,2.8000000000000007
4217,A_28,A_14,1.2
4218,A_28,A_15,1.7000000000000004
4219,A_28,A_16,2.200000000000001
4220,A_28,A_17,9.499999999999984
4221,A_28,A_18,4.100000000000001
4222,A_28,A_19,2.900000000000001
4223,A_28,A_2,0.30000000000000004
4224,A_28,A_20,2.800000000000001
4225,A_28,A_21,0.9999999999999999
4226,A_28,A_22,0.30000000000000004
4227,A_28,A_23,0.30000000000000004
4228,A_28,A_24,1.4000000000000004
4229,A_28,A_25,5.599999999999996
4230,A_28,A_26,7.899999999999991
4231,A_28,A_27,8.299999999999994
4232,A_28,A_28,79.09999999999987
4233,A_28,A_29,15.199999999999966
4234,A_28,A_3,1.0999999999999999
4235,A_28,A_30,7.0999999999999925
4236,A_28,A_31,3.900000000000002
4237,A_28,A_32,2.700000000000001
4238,A_28,A_33,0.7999999999999999
4239,A_28,A_34,7.399999999999991
4240,A_28,A_35,5.199999999999998
4241,A_28,A_36,97.8999999999991
4242,A_28,A_37,59.30000000000055
4243,A_28,A_38,48.100000000000364
4244,A_28,A_39,32.300000000000146
4245,A_28,A_4,1.0
4246,A_28,A_40,9.799999999999986
4247,A_28,A_41,4.999999999999998
4248,A_28,A_42,2.400000000000001
4249,A_28,A_43,2.8000000000000007
4250,A_28,A_44,0.9999999999999999
4251,A_28,A_45,0.4
4252,A_28,A_46,6.399999999999994
4253,A_28,A_47,9.999999999999982
4254,A_28,A_48,3.3000000000000016
4255,A_28,A_49,31.20000000000015
4256,A_28,A_5,4.8
4257,A_28,A_50,16.299999999999965
4258,A_28,A_51,14.299999999999969
4259,A_28,A_52,5.099999999999998
4260,A_28,A_53,5.399999999999997
4261,A_28,A_54,1.5000000000000002
4262,A_28,A_55,2.1000000000000005
4263,A_28,A_56,1.8000000000000003
4264,A_28,A_57,1.3
4265,A_28,A_58,0.1
4266,A_28,A_59,1.0999999999999999
4267,A_28,A_6,0.5
4268,A_28,A_60,3.0000000000000013
4269,A_28,A_61,7.499999999999992
4270,A_28,A_62,8.399999999999991
4271,A_28,A_63,4.5
4272,A_28,A_64,20.00000000000001
4273,A_28,A_65,12.699999999999973
4274,A_28,A_66,7.299999999999993
4275,A_28,A_67,8.29999999999999
4276,A_28,A_68,2.100000000000001
4277,A_28,A_69,1.2
4278,A_28,A_7,1.0999999999999999
4279,A_28,A_70,1.6000000000000005
4280,A_28,A_71,1.2
4281,A_28,A_72,0.30000000000000004
4282,A_28,A_73,2.500000000000001
4283,A_28,A_74,2.800000000000001
4284,A_28,A_75,3.4000000000000017
4285,A_28,A_76,1.0
4286,A_28,A_77,1.7000000000000006
4287,A_28,A_78,2.400000000000001
4288,A_28,A_79,2.400000000000001
4289,A_28,A_8,1.3
4290,A_28,A_80,1.4000000000000001
4291,A_28,A_81,0.8999999999999999
4292,A_28,A_82,0.30000000000000004
4293,A_28,A_83,1.3
4294,A_28,A_84,2.1000000000000005
4295,A_28,A_85,0.1
4296,A_28,A_87,3.4000000000000017
4297,A_28,A_88,0.8999999999999999
4298,A_28,A_89,0.2
4299,A_28,A_9,2.700000000000001
4300,A_28,A_90,0.7999999999999999
4301,A_28,A_91,0.4
4302,A_28,A_92,2.2000000000000006
4303,A_28,A_93,1.2
4304,A_28,A_94,0.5
4305,A_28,A_95,0.8999999999999999
4306,A_28,A_96,1.4000000000000004
4307,A_28,A_97,0.4
4308,A_28,A_98,2.400000000000001
4309,A_28,A_99,0.8999999999999999
4310,A_29,A_0,3.4000000000000017
4311,A_29,A_1,0.8
4312,A_29,A_10,77.40000000000003
4313,A_29,A_100,5.099999999999998
4314,A_29,A_101,6.199999999999995
4315,A_29,A_102,1.2000000000000002
4316,A_29,A_103,0.7
4317,A_29,A_104,16.79999999999997
4318,A_29,A_105,7.699999999999991
4319,A_29,A_106,1.6000000000000003
4320,A_29,A_107,19.500000000000004
4321,A_29,A_108,13.49999999999997
4322,A_29,A_109,0.7
4323,A_29,A_11,28.200000000000124
4324,A_29,A_110,0.6
4325,A_29,A_111,9.399999999999986
4326,A_29,A_112,7.499999999999991
4327,A_29,A_113,0.6
4328,A_29,A_114,4.7
4329,A_29,A_115,4.9
4330,A_29,A_116,4.6000000000000005
4331,A_29,A_117,11.799999999999976
4332,A_29,A_12,12.799999999999972
4333,A_29,A_13,114.39999999999846
4334,A_29,A_14,51.100000000000406
4335,A_29,A_15,28.400000000000116
4336,A_29,A_16,27.30000000000009
4337,A_29,A_17,15.299999999999963
4338,A_29,A_18,205.79999999999353
4339,A_29,A_19,107.0999999999987
4340,A_29,A_2,3.0000000000000013
4341,A_29,A_20,68.50000000000033
4342,A_29,A_21,14.999999999999966
4343,A_29,A_22,5.999999999999996
4344,A_29,A_23,6.699999999999996
4345,A_29,A_24,1.3
4346,A_29,A_25,7.799999999999991
4347,A_29,A_26,17.49999999999998
4348,A_29,A_27,12.399999999999975
4349,A_29,A_28,16.299999999999965
4350,A_29,A_29,337.3000000000044
4351,A_29,A_3,9.099999999999987
4352,A_29,A_30,249.09999999999147
4353,A_29,A_31,76.50000000000006
4354,A_29,A_32,16.69999999999997
4355,A_29,A_33,11.199999999999982
4356,A_29,A_34,6.699999999999995
4357,A_29,A_35,17.59999999999998
4358,A_29,A_36,22.900000000000034
4359,A_29,A_37,41.50000000000027
4360,A_29,A_38,108.29999999999866
4361,A_29,A_39,229.3999999999921
4362,A_29,A_4,9.499999999999988
4363,A_29,A_40,265.7999999999922
4364,A_29,A_41,110.39999999999857
4365,A_29,A_42,77.49999999999987
4366,A_29,A_43,54.00000000000043
4367,A_29,A_44,14.499999999999968
4368,A_29,A_45,14.299999999999967
4369,A_29,A_46,9.799999999999983
4370,A_29,A_47,17.49999999999998
4371,A_29,A_48,6.499999999999994
4372,A_29,A_49,46.800000000000324
4373,A_29,A_5,3.6000000000000014
4374,A_29,A_50,36.20000000000021
4375,A_29,A_51,85.79999999999963
4376,A_29,A_52,62.000000000000554
4377,A_29,A_53,106.49999999999869
4378,A_29,A_54,19.599999999999994
4379,A_29,A_55,23.200000000000053
4380,A_29,A_56,26.100000000000076
4381,A_29,A_57,14.899999999999965
4382,A_29,A_58,0.6
4383,A_29,A_59,1.9000000000000008
4384,A_29,A_6,13.999999999999968
4385,A_29,A_60,8.499999999999988
4386,A_29,A_61,30.600000000000144
4387,A_29,A_62,33.900000000000155
4388,A_29,A_63,8.999999999999986
4389,A_29,A_64,52.00000000000043
4390,A_29,A_65,64.8000000000005
4391,A_29,A_66,42.70000000000028
4392,A_29,A_67,89.89999999999927
4393,A_29,A_68,28.100000000000104
4394,A_29,A_69,18.599999999999994
4395,A_29,A_7,30.300000000000146
4396,A_29,A_70,17.099999999999977
4397,A_29,A_71,15.099999999999968
4398,A_29,A_72,6.299999999999995
4399,A_29,A_73,10.099999999999985
4400,A_29,A_74,11.599999999999978
4401,A_29,A_75,13.499999999999973
4402,A_29,A_76,6.299999999999996
4403,A_29,A_77,6.199999999999995
4404,A_29,A_78,14.599999999999971
4405,A_29,A_79,25.70000000000007
4406,A_29,A_8,40.20000000000027
4407,A_29,A_80,18.399999999999995
4408,A_29,A_81,10.199999999999983
4409,A_29,A_82,6.699999999999992
4410,A_29,A_83,31.40000000000016
4411,A_29,A_84,18.299999999999994
4412,A_29,A_85,0.7
4413,A_29,A_87,35.70000000000021
4414,A_29,A_88,13.99999999999997
4415,A_29,A_89,11.399999999999979
4416,A_29,A_9,92.89999999999917
4417,A_29,A_90,5.1999999999999975
4418,A_29,A_91,5.199999999999998
4419,A_29,A_92,14.599999999999968
4420,A_29,A_93,15.299999999999969
4421,A_29,A_94,3.2000000000000015
4422,A_29,A_95,3.700000000000002
4423,A_29,A_96,5.699999999999996
4424,A_29,A_97,2.1000000000000005
4425,A_29,A_98,33.80000000000018
4426,A_29,A_99,9.999999999999984
4427,A_3,A_1,0.30000000000000004
4428,A_3,A_10,4.799999999999999
4429,A_3,A_100,0.1
4430,A_3,A_101,0.2
4431,A_3,A_102,0.2
4432,A_3,A_103,0.1
4433,A_3,A_104,0.2
4434,A_3,A_105,0.30000000000000004
4435,A_3,A_106,0.1
4436,A_3,A_107,0.2
4437,A_3,A_108,0.30000000000000004
4438,A_3,A_11,2.400000000000001
4439,A_3,A_112,0.5
4440,A_3,A_114,0.1
4441,A_3,A_115,0.30000000000000004
4442,A_3,A_116,0.30000000000000004
4443,A_3,A_117,0.1
4444,A_3,A_12,1.5000000000000002
4445,A_3,A_13,9.099999999999989
4446,A_3,A_14,2.300000000000001
4447,A_3,A_15,0.9999999999999999
4448,A_3,A_16,2.600000000000001
4449,A_3,A_17,1.9000000000000004
4450,A_3,A_18,5.899999999999997
4451,A_3,A_19,2.600000000000001
4452,A_3,A_2,5.1999999999999975
4453,A_3,A_20,1.3
4454,A_3,A_21,0.9
4455,A_3,A_22,0.30000000000000004
4456,A_3,A_24,0.1
4457,A_3,A_25,0.1
4458,A_3,A_26,0.7999999999999999
4459,A_3,A_27,0.4
4460,A_3,A_28,1.0999999999999999
4461,A_3,A_29,9.599999999999987
4462,A_3,A_3,109.7999999999988
4463,A_3,A_30,3.800000000000002
4464,A_3,A_31,1.5000000000000004
4465,A_3,A_32,1.2
4466,A_3,A_33,0.6
4467,A_3,A_34,1.6
4468,A_3,A_35,1.2
4469,A_3,A_36,0.7999999999999999
4470,A_3,A_37,0.1
4471,A_3,A_38,2.3000000000000007
4472,A_3,A_39,7.099999999999992
4473,A_3,A_4,10.499999999999982
4474,A_3,A_40,2.9000000000000012
4475,A_3,A_41,1.3
4476,A_3,A_42,0.7999999999999999
4477,A_3,A_43,0.7
4478,A_3,A_44,0.4
4479,A_3,A_45,0.2
4480,A_3,A_46,0.7999999999999999
4481,A_3,A_47,2.5000000000000004
4482,A_3,A_48,0.2
4483,A_3,A_49,1.3
4484,A_3,A_5,0.4
4485,A_3,A_50,0.7999999999999999
4486,A_3,A_51,2.0000000000000004
4487,A_3,A_52,0.6
4488,A_3,A_53,0.30000000000000004
4489,A_3,A_54,0.30000000000000004
4490,A_3,A_55,0.7
4491,A_3,A_56,0.7999999999999999
4492,A_3,A_57,0.30000000000000004
4493,A_3,A_59,0.30000000000000004
4494,A_3,A_6,7.0999999999999925
4495,A_3,A_60,1.6000000000000003
4496,A_3,A_61,1.4000000000000001
4497,A_3,A_62,1.2
4498,A_3,A_63,0.4
4499,A_3,A_64,1.4000000000000001
4500,A_3,A_65,1.9000000000000006
4501,A_3,A_66,0.4
4502,A_3,A_67,4.5
4503,A_3,A_68,0.9
4504,A_3,A_69,0.30000000000000004
4505,A_3,A_7,2.2000000000000006
4506,A_3,A_70,0.6
4507,A_3,A_71,0.5
4508,A_3,A_72,0.1
4509,A_3,A_73,0.1
4510,A_3,A_74,0.6
4511,A_3,A_75,0.6
4512,A_3,A_77,0.30000000000000004
4513,A_3,A_78,0.2
4514,A_3,A_79,0.2
4515,A_3,A_8,2.0000000000000004
4516,A_3,A_80,0.4
4517,A_3,A_81,0.8999999999999999
4518,A_3,A_83,0.30000000000000004
4519,A_3,A_84,0.5
4520,A_3,A_85,0.2
4521,A_3,A_86,0.1
4522,A_3,A_87,0.1
4523,A_3,A_88,0.30000000000000004
4524,A_3,A_89,0.1
4525,A_3,A_9,6.499999999999995
4526,A_3,A_90,0.2
4527,A_3,A_92,0.1
4528,A_3,A_93,0.30000000000000004
4529,A_3,A_95,0.1
4530,A_3,A_96,0.2
4531,A_3,A_97,0.1
4532,A_3,A_98,0.30000000000000004
4533,A_3,A_99,0.2
4534,A_30,A_0,0.2
4535,A_30,A_1,0.30000000000000004
4536,A_30,A_10,27.600000000000097
4537,A_30,A_100,1.8000000000000007
4538,A_30,A_101,1.8000000000000005
4539,A_30,A_102,3.2000000000000015
4540,A_30,A_103,0.1
4541,A_30,A_104,4.899999999999999
4542,A_30,A_105,3.0000000000000013
4543,A_30,A_106,1.9000000000000004
4544,A_30,A_107,4.6
4545,A_30,A_108,3.700000000000002
4546,A_30,A_109,0.4
4547,A_30,A_11,16.199999999999964
4548,A_30,A_110,1.0999999999999999
4549,A_30,A_111,2.800000000000001
4550,A_30,A_112,1.7000000000000004
4551,A_30,A_113,1.3000000000000003
4552,A_30,A_114,1.2
4553,A_30,A_115,2.9000000000000012
4554,A_30,A_116,0.2
4555,A_30,A_117,2.9000000000000012
4556,A_30,A_12,12.999999999999975
4557,A_30,A_13,49.60000000000039
4558,A_30,A_14,31.600000000000147
4559,A_30,A_15,25.000000000000068
4560,A_30,A_16,26.900000000000077
4561,A_30,A_17,3.700000000000002
4562,A_30,A_18,147.99999999999636
4563,A_30,A_19,104.69999999999882
4564,A_30,A_2,2.3000000000000007
4565,A_30,A_20,56.600000000000506
4566,A_30,A_21,11.39999999999998
4567,A_30,A_22,5.299999999999997
4568,A_30,A_23,4.300000000000002
4569,A_30,A_24,0.6
4570,A_30,A_25,2.400000000000001
4571,A_30,A_26,5.299999999999997
4572,A_30,A_27,3.1000000000000014
4573,A_30,A_28,6.599999999999994
4574,A_30,A_29,234.29999999999194
4575,A_30,A_3,4.400000000000001
4576,A_30,A_30,226.39999999999222
4577,A_30,A_31,111.99999999999851
4578,A_30,A_32,24.000000000000032
4579,A_30,A_33,11.09999999999998
4580,A_30,A_34,3.4000000000000017
4581,A_30,A_35,5.999999999999996
4582,A_30,A_36,7.399999999999992
4583,A_30,A_37,13.69999999999997
4584,A_30,A_38,43.20000000000031
4585,A_30,A_39,100.7999999999987
4586,A_30,A_4,4.000000000000002
4587,A_30,A_40,124.39999999999769
4588,A_30,A_41,133.3999999999973
4589,A_30,A_42,72.20000000000019
4590,A_30,A_43,39.80000000000023
4591,A_30,A_44,10.499999999999982
4592,A_30,A_45,10.599999999999982
4593,A_30,A_46,4.6000000000000005
4594,A_30,A_47,6.299999999999997
4595,A_30,A_48,3.100000000000001
4596,A_30,A_49,18.799999999999997
4597,A_30,A_5,2.2000000000000006
4598,A_30,A_50,10.99999999999998
4599,A_30,A_51,31.30000000000015
4600,A_30,A_52,20.900000000000023
4601,A_30,A_53,38.50000000000023
4602,A_30,A_54,10.39999999999998
4603,A_30,A_55,15.299999999999967
4604,A_30,A_56,15.599999999999966
4605,A_30,A_57,10.69999999999998
4606,A_30,A_58,0.7
4607,A_30,A_59,0.5
4608,A_30,A_6,3.3000000000000016
4609,A_30,A_60,7.3999999999999915
4610,A_30,A_61,9.199999999999985
4611,A_30,A_62,13.799999999999969
4612,A_30,A_63,1.8000000000000005
4613,A_30,A_64,29.10000000000011
4614,A_30,A_65,24.800000000000065
4615,A_30,A_66,13.699999999999973
4616,A_30,A_67,25.100000000000062
4617,A_30,A_68,12.999999999999973
4618,A_30,A_69,9.099999999999987
4619,A_30,A_7,11.39999999999998
4620,A_30,A_70,10.299999999999981
4621,A_30,A_71,7.199999999999992
4622,A_30,A_72,1.8000000000000007
4623,A_30,A_73,3.0000000000000013
4624,A_30,A_74,0.7999999999999999
4625,A_30,A_75,8.09999999999999
4626,A_30,A_76,0.7
4627,A_30,A_77,2.2000000000000006
4628,A_30,A_78,6.099999999999995
4629,A_30,A_79,6.599999999999993
4630,A_30,A_8,15.999999999999961
4631,A_30,A_80,5.099999999999999
4632,A_30,A_81,5.099999999999998
4633,A_30,A_82,2.500000000000001
4634,A_30,A_83,12.999999999999972
4635,A_30,A_84,6.599999999999993
4636,A_30,A_85,0.30000000000000004
4637,A_30,A_87,10.799999999999983
4638,A_30,A_88,5.4999999999999964
4639,A_30,A_89,5.9999999999999964
4640,A_30,A_9,38.10000000000023
4641,A_30,A_90,3.3000000000000016
4642,A_30,A_91,0.8999999999999999
4643,A_30,A_92,5.599999999999997
4644,A_30,A_93,5.399999999999998
4645,A_30,A_94,0.7
4646,A_30,A_95,2.800000000000001
4647,A_30,A_96,0.9999999999999999
4648,A_30,A_97,0.9999999999999999
4649,A_30,A_98,6.599999999999993
4650,A_30,A_99,2.6000000000000014
4651,A_31,A_0,0.1
4652,A_31,A_1,0.1
4653,A_31,A_10,22.800000000000036
4654,A_31,A_100,2.400000000000001
4655,A_31,A_101,2.400000000000001
4656,A_31,A_102,0.9999999999999999
4657,A_31,A_103,0.1
4658,A_31,A_104,2.2000000000000006
4659,A_31,A_105,3.0000000000000013
4660,A_31,A_106,0.7999999999999999
4661,A_31,A_107,3.7000000000000024
4662,A_31,A_108,2.7000000000000015
4663,A_31,A_109,0.7
4664,A_31,A_11,14.199999999999967
4665,A_31,A_110,0.7
4666,A_31,A_111,1.2
4667,A_31,A_112,1.6
4668,A_31,A_113,0.7
4669,A_31,A_114,0.9999999999999999
4670,A_31,A_115,2.400000000000001
4671,A_31,A_116,0.6
4672,A_31,A_117,0.8999999999999999
4673,A_31,A_12,14.099999999999968
4674,A_31,A_13,29.400000000000126
4675,A_31,A_14,31.900000000000144
4676,A_31,A_15,31.500000000000128
4677,A_31,A_16,44.3000000000003
4678,A_31,A_17,1.6000000000000003
4679,A_31,A_18,66.50000000000044
4680,A_31,A_19,147.9999999999966
4681,A_31,A_2,1.2000000000000002
4682,A_31,A_20,102.8999999999989
4683,A_31,A_21,22.400000000000038
4684,A_31,A_22,10.199999999999983
4685,A_31,A_23,11.899999999999975
4686,A_31,A_24,0.4
4687,A_31,A_25,1.0
4688,A_31,A_26,2.700000000000001
4689,A_31,A_27,1.6000000000000005
4690,A_31,A_28,3.2000000000000015
4691,A_31,A_29,70.20000000000029
4692,A_31,A_3,1.5000000000000002
4693,A_31,A_30,110.39999999999844
4694,A_31,A_31,192.49999999999412
4695,A_31,A_32,77.00000000000001
