,s_region,e_region,index
861,C_111,C_60,1.4000000000000001
862,C_111,C_61,2.400000000000001
863,C_111,C_63,2.0000000000000004
864,C_111,C_64,0.7999999999999999
865,C_111,C_66,0.4
866,C_111,C_67,0.30000000000000004
867,C_111,C_68,0.2
868,C_111,C_69,9.299999999999985
869,C_111,C_7,0.1
870,C_111,C_70,7.399999999999991
871,C_111,C_73,1.2
872,C_111,C_75,0.4
873,C_111,C_77,5.399999999999998
874,C_111,C_78,0.1
875,C_111,C_80,1.4
876,C_111,C_81,4.300000000000002
877,C_111,C_82,3.0000000000000013
878,C_111,C_83,1.2
879,C_111,C_84,0.2
880,C_111,C_85,5.099999999999999
881,C_111,C_86,0.2
882,C_111,C_88,2.1000000000000005
883,C_111,C_90,4.100000000000001
884,C_111,C_92,1.0999999999999999
885,C_111,C_93,2.8000000000000016
886,C_111,C_94,6.399999999999994
887,C_111,C_95,2.700000000000001
888,C_111,C_96,6.599999999999993
889,C_111,C_97,1.8000000000000005
890,C_111,C_98,1.9000000000000006
891,C_111,C_99,10.59999999999998
892,C_112,C_0,0.2
893,C_112,C_100,15.799999999999963
894,C_112,C_101,21.300000000000026
895,C_112,C_102,47.900000000000375
896,C_112,C_103,12.099999999999977
897,C_112,C_105,7.59999999999999
898,C_112,C_106,31.700000000000166
899,C_112,C_107,74.90000000000016
900,C_112,C_108,118.79999999999819
901,C_112,C_109,10.599999999999982
902,C_112,C_110,7.099999999999991
903,C_112,C_111,110.09999999999845
904,C_112,C_112,161.4999999999962
905,C_112,C_113,61.60000000000054
906,C_112,C_114,2.9000000000000012
907,C_112,C_115,67.30000000000048
908,C_112,C_116,47.200000000000365
909,C_112,C_117,2.3000000000000007
910,C_112,C_118,0.2
911,C_112,C_128,0.2
912,C_112,C_129,0.30000000000000004
913,C_112,C_131,0.1
914,C_112,C_132,0.2
915,C_112,C_133,0.1
916,C_112,C_18,0.1
917,C_112,C_27,0.1
918,C_112,C_29,0.1
919,C_112,C_32,0.1
920,C_112,C_36,0.1
921,C_112,C_37,0.1
922,C_112,C_38,0.2
923,C_112,C_45,4.300000000000001
924,C_112,C_48,0.1
925,C_112,C_49,0.7999999999999999
926,C_112,C_51,0.4
927,C_112,C_53,1.2000000000000002
928,C_112,C_54,0.4
929,C_112,C_55,0.2
930,C_112,C_57,0.30000000000000004
931,C_112,C_58,0.1
932,C_112,C_59,0.30000000000000004
933,C_112,C_60,1.2
934,C_112,C_61,1.4000000000000001
935,C_112,C_63,0.4
936,C_112,C_64,0.2
937,C_112,C_66,0.4
938,C_112,C_67,0.2
939,C_112,C_69,3.1000000000000014
940,C_112,C_70,2.400000000000001
941,C_112,C_73,0.2
942,C_112,C_75,0.2
943,C_112,C_76,0.1
944,C_112,C_77,4.999999999999998
945,C_112,C_80,1.4000000000000001
946,C_112,C_81,3.900000000000002
947,C_112,C_82,4.699999999999999
948,C_112,C_83,0.9999999999999999
949,C_112,C_85,5.599999999999998
950,C_112,C_86,0.1
951,C_112,C_88,2.0000000000000004
952,C_112,C_90,4.300000000000001
953,C_112,C_91,0.30000000000000004
954,C_112,C_92,0.6
955,C_112,C_93,2.2000000000000006
956,C_112,C_94,4.8
957,C_112,C_95,2.700000000000001
958,C_112,C_96,7.0999999999999925
959,C_112,C_97,2.8000000000000007
960,C_112,C_98,2.400000000000001
961,C_112,C_99,2.9000000000000012
962,C_113,C_100,3.900000000000002
963,C_113,C_101,3.2000000000000015
964,C_113,C_102,18.099999999999977
965,C_113,C_103,6.5999999999999925
966,C_113,C_105,2.600000000000001
967,C_113,C_106,7.199999999999991
968,C_113,C_107,16.899999999999974
969,C_113,C_108,36.900000000000205
970,C_113,C_109,6.899999999999995
971,C_113,C_110,15.299999999999967
972,C_113,C_111,22.00000000000003
973,C_113,C_112,60.800000000000544
974,C_113,C_113,77.90000000000029
975,C_113,C_114,0.30000000000000004
976,C_113,C_115,28.100000000000104
977,C_113,C_116,36.30000000000023
978,C_113,C_117,0.8999999999999999
979,C_113,C_129,0.1
980,C_113,C_133,0.1
981,C_113,C_28,0.2
982,C_113,C_38,0.1
983,C_113,C_45,0.4
984,C_113,C_49,0.4
985,C_113,C_50,0.1
986,C_113,C_51,0.1
987,C_113,C_53,0.30000000000000004
988,C_113,C_54,0.1
989,C_113,C_59,0.2
990,C_113,C_60,0.2
991,C_113,C_61,0.5
992,C_113,C_63,0.2
993,C_113,C_69,1.9000000000000006
994,C_113,C_70,0.7
995,C_113,C_73,0.30000000000000004
996,C_113,C_77,3.600000000000002
997,C_113,C_80,1.3
998,C_113,C_81,1.7000000000000004
999,C_113,C_82,2.2000000000000006
1000,C_113,C_83,0.5
1001,C_113,C_84,0.1
1002,C_113,C_85,3.4000000000000017
1003,C_113,C_88,0.30000000000000004
1004,C_113,C_90,3.0000000000000013
1005,C_113,C_92,0.4
1006,C_113,C_93,0.8999999999999999
1007,C_113,C_94,0.8999999999999999
1008,C_113,C_95,0.4
1009,C_113,C_96,2.700000000000001
1010,C_113,C_97,2.1000000000000005
1011,C_113,C_98,0.2
1012,C_113,C_99,1.3
1013,C_114,C_100,0.30000000000000004
1014,C_114,C_101,0.2
1015,C_114,C_102,0.5
1016,C_114,C_106,0.4
1017,C_114,C_107,0.9999999999999999
1018,C_114,C_108,1.9000000000000006
1019,C_114,C_109,0.1
1020,C_114,C_111,8.899999999999986
1021,C_114,C_112,1.9000000000000004
1022,C_114,C_113,0.1
1023,C_114,C_114,0.7
1024,C_114,C_115,3.0000000000000013
1025,C_114,C_116,0.1
1026,C_114,C_117,0.1
1027,C_114,C_29,0.30000000000000004
1028,C_114,C_32,0.1
1029,C_114,C_45,0.6
1030,C_114,C_49,0.2
1031,C_114,C_50,0.1
1032,C_114,C_53,0.1
1033,C_114,C_54,0.1
1034,C_114,C_57,0.4
1035,C_114,C_59,0.1
1036,C_114,C_60,0.1
1037,C_114,C_61,0.2
1038,C_114,C_63,0.1
1039,C_114,C_68,0.1
1040,C_114,C_69,1.4000000000000004
1041,C_114,C_70,0.9999999999999999
1042,C_114,C_77,0.6
1043,C_114,C_80,0.2
1044,C_114,C_83,0.30000000000000004
1045,C_114,C_93,0.1
1046,C_114,C_94,0.30000000000000004
1047,C_114,C_96,0.1
1048,C_114,C_98,0.2
1049,C_114,C_99,0.1
1050,C_115,C_100,5.699999999999996
1051,C_115,C_101,5.999999999999995
1052,C_115,C_102,17.299999999999976
1053,C_115,C_103,4.300000000000002
1054,C_115,C_105,3.2000000000000015
1055,C_115,C_106,7.299999999999993
1056,C_115,C_107,14.399999999999967
1057,C_115,C_108,28.10000000000011
1058,C_115,C_109,2.2000000000000006
1059,C_115,C_110,2.0000000000000004
1060,C_115,C_111,24.900000000000073
1061,C_115,C_112,62.9000000000006
1062,C_115,C_113,27.0000000000001
1063,C_115,C_114,2.700000000000001
1064,C_115,C_115,19.299999999999997
1065,C_115,C_116,87.69999999999962
1066,C_115,C_117,0.9999999999999999
1067,C_115,C_128,0.30000000000000004
1068,C_115,C_132,0.30000000000000004
1069,C_115,C_27,0.5
1070,C_115,C_29,0.1
1071,C_115,C_33,0.2
1072,C_115,C_45,0.2
1073,C_115,C_49,0.2
1074,C_115,C_51,0.1
1075,C_115,C_53,0.5
1076,C_115,C_54,0.30000000000000004
1077,C_115,C_55,0.30000000000000004
1078,C_115,C_57,0.2
1079,C_115,C_59,0.2
1080,C_115,C_60,0.2
1081,C_115,C_61,0.2
1082,C_115,C_63,0.2
1083,C_115,C_64,0.30000000000000004
1084,C_115,C_68,0.1
1085,C_115,C_69,1.3
1086,C_115,C_70,1.2
1087,C_115,C_73,0.1
1088,C_115,C_75,0.1
1089,C_115,C_77,1.3
1090,C_115,C_78,0.1
1091,C_115,C_80,0.4
1092,C_115,C_81,1.7000000000000006
1093,C_115,C_82,3.1000000000000014
1094,C_115,C_83,0.5
1095,C_115,C_85,1.8000000000000007
1096,C_115,C_88,0.5
1097,C_115,C_90,2.1000000000000005
1098,C_115,C_92,0.9999999999999999
1099,C_115,C_93,1.2
1100,C_115,C_94,1.8000000000000003
1101,C_115,C_95,0.8999999999999999
1102,C_115,C_96,1.8000000000000005
1103,C_115,C_97,1.4000000000000001
1104,C_115,C_98,0.6
1105,C_115,C_99,1.2
1106,C_116,C_100,5.299999999999999
1107,C_116,C_101,4.200000000000001
1108,C_116,C_102,12.499999999999979
1109,C_116,C_103,4.6
1110,C_116,C_105,0.7999999999999999
1111,C_116,C_106,5.899999999999996
1112,C_116,C_107,14.899999999999967
1113,C_116,C_108,21.60000000000003
1114,C_116,C_109,2.600000000000001
1115,C_116,C_110,1.0999999999999999
1116,C_116,C_111,25.80000000000008
1117,C_116,C_112,50.4000000000004
1118,C_116,C_113,38.600000000000236
1119,C_116,C_114,0.2
1120,C_116,C_115,92.59999999999947
1121,C_116,C_116,36.70000000000019
1122,C_116,C_117,0.8
1123,C_116,C_128,0.1
1124,C_116,C_129,0.1
1125,C_116,C_131,0.1
1126,C_116,C_24,0.1
1127,C_116,C_27,0.1
1128,C_116,C_45,0.4
1129,C_116,C_46,0.1
1130,C_116,C_47,0.1
1131,C_116,C_48,0.1
1132,C_116,C_49,0.2
1133,C_116,C_50,0.1
1134,C_116,C_53,0.2
1135,C_116,C_55,0.1
1136,C_116,C_60,0.30000000000000004
1137,C_116,C_61,0.8
1138,C_116,C_66,0.1
1139,C_116,C_69,1.4000000000000001
1140,C_116,C_70,1.5000000000000002
1141,C_116,C_73,0.2
1142,C_116,C_77,1.5000000000000002
1143,C_116,C_80,0.2
1144,C_116,C_81,0.6
1145,C_116,C_82,1.6000000000000003
1146,C_116,C_83,0.5
1147,C_116,C_84,0.2
1148,C_116,C_85,2.400000000000001
1149,C_116,C_86,0.1
1150,C_116,C_88,0.4
1151,C_116,C_90,1.0999999999999999
1152,C_116,C_92,0.30000000000000004
1153,C_116,C_93,0.30000000000000004
1154,C_116,C_94,1.3
1155,C_116,C_95,0.7
1156,C_116,C_96,2.0000000000000004
1157,C_116,C_97,1.0
1158,C_116,C_98,0.2
1159,C_116,C_99,1.6
1160,C_117,C_100,0.30000000000000004
1161,C_117,C_101,0.8999999999999999
1162,C_117,C_102,4.000000000000002
1163,C_117,C_103,2.3000000000000007
1164,C_117,C_105,0.5
1165,C_117,C_106,0.2
1166,C_117,C_107,2.500000000000001
1167,C_117,C_108,3.700000000000002
1168,C_117,C_109,0.7999999999999999
1169,C_117,C_110,2.9000000000000012
1170,C_117,C_111,0.9999999999999999
1171,C_117,C_112,2.0000000000000004
1172,C_117,C_113,0.6
1173,C_117,C_115,0.8999999999999999
1174,C_117,C_116,0.7999999999999999
1175,C_117,C_117,67.10000000000052
1176,C_117,C_118,0.2
1177,C_117,C_126,0.1
1178,C_117,C_128,0.2
1179,C_117,C_129,0.7999999999999999
1180,C_117,C_130,0.1
1181,C_117,C_131,0.2
1182,C_117,C_132,0.5
1183,C_117,C_133,0.1
1184,C_117,C_45,0.5
1185,C_117,C_51,0.2
1186,C_117,C_52,0.1
1187,C_117,C_53,0.1
1188,C_117,C_54,0.2
1189,C_117,C_59,0.1
1190,C_117,C_60,0.2
1191,C_117,C_61,0.30000000000000004
1192,C_117,C_66,0.1
1193,C_117,C_69,1.9000000000000006
1194,C_117,C_70,0.9999999999999999
1195,C_117,C_71,0.1
1196,C_117,C_73,0.1
1197,C_117,C_77,0.8999999999999999
1198,C_117,C_80,0.2
1199,C_117,C_81,1.2
1200,C_117,C_82,0.7
1201,C_117,C_83,0.30000000000000004
1202,C_117,C_85,0.5
1203,C_117,C_86,0.1
1204,C_117,C_88,0.4
1205,C_117,C_90,0.9999999999999999
1206,C_117,C_93,0.1
1207,C_117,C_94,0.6
1208,C_117,C_95,0.2
1209,C_117,C_96,0.8999999999999999
1210,C_117,C_97,0.30000000000000004
1211,C_117,C_98,0.1
1212,C_117,C_99,0.4
1213,C_118,C_101,0.2
1214,C_118,C_102,0.1
1215,C_118,C_104,0.6
1216,C_118,C_105,0.1
1217,C_118,C_106,0.1
1218,C_118,C_107,0.2
1219,C_118,C_108,0.30000000000000004
1220,C_118,C_110,0.2
1221,C_118,C_111,0.9999999999999999
1222,C_118,C_114,0.2
1223,C_118,C_118,195.5999999999939
1224,C_118,C_119,3.2000000000000015
1225,C_118,C_120,0.2
1226,C_118,C_121,1.4000000000000001
1227,C_118,C_122,0.6
1228,C_118,C_123,0.1
1229,C_118,C_125,0.4
1230,C_118,C_126,0.1
1231,C_118,C_128,0.2
1232,C_118,C_130,0.2
1233,C_118,C_132,0.1
1234,C_118,C_29,0.1
1235,C_118,C_33,0.1
1236,C_118,C_35,0.1
1237,C_118,C_45,0.2
1238,C_118,C_50,0.1
1239,C_118,C_53,0.1
1240,C_118,C_54,0.1
1241,C_118,C_55,0.1
1242,C_118,C_57,0.4
1243,C_118,C_59,0.1
1244,C_118,C_60,0.30000000000000004
1245,C_118,C_61,0.2
1246,C_118,C_65,0.1
1247,C_118,C_68,0.1
1248,C_118,C_69,0.9
1249,C_118,C_70,2.100000000000001
1250,C_118,C_77,0.1
1251,C_118,C_81,0.2
1252,C_118,C_85,0.2
1253,C_118,C_90,0.2
1254,C_118,C_91,0.1
1255,C_118,C_99,0.1
1256,C_119,C_103,0.1
1257,C_119,C_111,0.30000000000000004
1258,C_119,C_118,2.400000000000001
1259,C_119,C_119,51.20000000000041
1260,C_119,C_120,0.9999999999999999
1261,C_119,C_121,6.299999999999995
1262,C_119,C_122,2.700000000000001
1263,C_119,C_123,1.3000000000000003
1264,C_119,C_125,0.5
1265,C_119,C_130,0.6
1266,C_119,C_32,0.1
1267,C_119,C_48,0.1
1268,C_119,C_50,0.1
1269,C_119,C_53,0.2
1270,C_119,C_55,0.1
1271,C_119,C_59,0.3
1272,C_119,C_60,0.1
1273,C_119,C_61,0.1
1274,C_119,C_69,0.1
1275,C_119,C_70,1.5000000000000002
1276,C_119,C_77,0.1
1277,C_119,C_82,0.1
1278,C_119,C_85,0.1
1279,C_119,C_96,0.1
1280,C_119,C_97,0.1
1281,C_12,C_10,0.4
1282,C_12,C_107,0.1
1283,C_12,C_11,0.30000000000000004
1284,C_12,C_12,43.90000000000022
1285,C_12,C_13,0.8999999999999999
1286,C_12,C_18,3.800000000000002
1287,C_12,C_22,0.1
1288,C_12,C_23,0.6
1289,C_12,C_24,0.5
1290,C_12,C_25,0.1
1291,C_12,C_27,1.0
1292,C_12,C_28,0.7
1293,C_12,C_32,0.4
1294,C_12,C_33,0.6
1295,C_12,C_34,3.0000000000000013
1296,C_12,C_35,0.2
1297,C_12,C_37,0.9
1298,C_12,C_38,2.400000000000001
1299,C_12,C_44,0.1
1300,C_12,C_63,0.30000000000000004
1301,C_12,C_69,0.2
1302,C_12,C_85,0.30000000000000004
1303,C_12,C_9,0.1
1304,C_120,C_101,0.1
1305,C_120,C_118,0.2
1306,C_120,C_119,0.8999999999999999
1307,C_120,C_120,51.50000000000037
1308,C_120,C_121,106.09999999999859
1309,C_120,C_122,22.500000000000046
1310,C_120,C_123,5.899999999999995
1311,C_120,C_124,1.6
1312,C_120,C_125,8.199999999999989
1313,C_120,C_130,0.1
1314,C_120,C_45,0.2
1315,C_120,C_46,0.1
1316,C_120,C_50,0.1
1317,C_120,C_61,0.1
1318,C_120,C_69,0.1
1319,C_120,C_70,0.30000000000000004
1320,C_120,C_77,0.30000000000000004
1321,C_120,C_81,0.2
1322,C_120,C_84,0.1
1323,C_120,C_85,0.4
1324,C_120,C_90,0.1
1325,C_120,C_91,0.1
1326,C_121,C_10,0.2
1327,C_121,C_102,0.1
1328,C_121,C_103,0.1
1329,C_121,C_104,0.1
1330,C_121,C_105,0.1
1331,C_121,C_108,0.1
1332,C_121,C_111,1.7000000000000004
1333,C_121,C_114,0.1
1334,C_121,C_118,1.7000000000000004
1335,C_121,C_119,6.699999999999995
1336,C_121,C_120,109.49999999999858
1337,C_121,C_121,419.9000000000202
1338,C_121,C_122,219.49999999999238
1339,C_121,C_123,24.800000000000058
1340,C_121,C_124,10.099999999999984
1341,C_121,C_125,88.29999999999946
1342,C_121,C_129,0.1
1343,C_121,C_130,4.699999999999999
1344,C_121,C_132,0.1
1345,C_121,C_27,0.2
1346,C_121,C_35,0.2
1347,C_121,C_38,0.1
1348,C_121,C_39,0.2
1349,C_121,C_45,0.7999999999999999
1350,C_121,C_49,0.2
1351,C_121,C_51,0.30000000000000004
1352,C_121,C_53,0.1
1353,C_121,C_54,0.1
1354,C_121,C_55,0.5
1355,C_121,C_59,0.4
1356,C_121,C_61,0.4
1357,C_121,C_63,0.1
1358,C_121,C_66,0.1
1359,C_121,C_68,0.4
1360,C_121,C_69,3.4000000000000017
1361,C_121,C_70,1.5000000000000002
1362,C_121,C_75,0.30000000000000004
1363,C_121,C_77,0.8999999999999999
1364,C_121,C_79,0.1
1365,C_121,C_81,0.30000000000000004
1366,C_121,C_82,0.2
1367,C_121,C_85,0.6000000000000001
1368,C_121,C_88,0.1
1369,C_121,C_91,0.1
1370,C_121,C_98,0.2
1371,C_121,C_99,0.1
1372,C_122,C_100,0.1
1373,C_122,C_101,0.1
1374,C_122,C_102,0.1
1375,C_122,C_103,0.1
1376,C_122,C_104,0.1
1377,C_122,C_107,0.1
1378,C_122,C_108,0.1
1379,C_122,C_111,0.6
1380,C_122,C_114,0.1
1381,C_122,C_118,0.2
1382,C_122,C_119,2.400000000000001
1383,C_122,C_120,21.700000000000017
1384,C_122,C_121,220.39999999999256
1385,C_122,C_122,161.79999999999592
1386,C_122,C_123,8.099999999999989
1387,C_122,C_124,6.699999999999999
1388,C_122,C_125,75.50000000000023
1389,C_122,C_130,2.500000000000001
1390,C_122,C_27,0.1
1391,C_122,C_32,0.1
1392,C_122,C_45,0.30000000000000004
1393,C_122,C_49,0.1
1394,C_122,C_51,0.1
1395,C_122,C_57,0.1
1396,C_122,C_59,0.1
1397,C_122,C_64,0.1
1398,C_122,C_69,1.0999999999999999
1399,C_122,C_70,0.9999999999999999
1400,C_122,C_72,0.1
1401,C_122,C_74,0.1
1402,C_122,C_75,0.1
1403,C_122,C_77,0.30000000000000004
1404,C_122,C_81,0.1
1405,C_122,C_84,0.1
1406,C_122,C_85,0.2
1407,C_122,C_93,0.1
1408,C_122,C_97,0.1
1409,C_122,C_98,0.1
1410,C_123,C_102,0.1
1411,C_123,C_108,0.1
1412,C_123,C_111,0.30000000000000004
1413,C_123,C_118,0.1
1414,C_123,C_119,0.7999999999999999
1415,C_123,C_120,6.399999999999993
1416,C_123,C_121,26.400000000000084
1417,C_123,C_122,6.2999999999999945
1418,C_123,C_123,11.899999999999977
1419,C_123,C_124,0.2
1420,C_123,C_125,2.2000000000000006
1421,C_123,C_51,0.1
1422,C_123,C_55,0.1
1423,C_123,C_69,0.1
1424,C_123,C_70,0.1
1425,C_124,C_120,2.0000000000000004
1426,C_124,C_121,9.599999999999984
1427,C_124,C_122,7.099999999999999
1428,C_124,C_123,0.2
1429,C_124,C_124,2.1000000000000005
1430,C_124,C_125,9.799999999999985
1431,C_124,C_98,0.1
1432,C_125,C_114,0.1
1433,C_125,C_118,0.4
1434,C_125,C_119,0.6
1435,C_125,C_120,8.39999999999999
1436,C_125,C_121,92.49999999999935
1437,C_125,C_122,73.60000000000026
1438,C_125,C_123,2.2000000000000006
1439,C_125,C_124,9.499999999999988
1440,C_125,C_125,119.09999999999825
1441,C_125,C_130,0.5
1442,C_125,C_45,0.1
1443,C_125,C_81,0.4
1444,C_125,C_90,0.1
1445,C_126,C_105,0.1
1446,C_126,C_111,0.1
1447,C_126,C_118,0.1
1448,C_126,C_127,0.7
1449,C_126,C_128,0.1
1450,C_126,C_131,0.1
1451,C_126,C_49,0.1
1452,C_126,C_70,0.1
1453,C_127,C_126,0.8999999999999999
1454,C_127,C_127,0.4
1455,C_128,C_101,0.1
1456,C_128,C_102,0.7999999999999999
1457,C_128,C_103,0.4
1458,C_128,C_108,0.7
1459,C_128,C_109,0.1
1460,C_128,C_110,0.30000000000000004
1461,C_128,C_111,0.9999999999999999
1462,C_128,C_112,0.2
1463,C_128,C_115,0.30000000000000004
1464,C_128,C_117,0.2
1465,C_128,C_118,0.1
1466,C_128,C_128,155.49999999999613
1467,C_128,C_129,85.29999999999963
1468,C_128,C_131,89.29999999999937
1469,C_128,C_132,148.39999999999657
1470,C_128,C_133,14.09999999999997
1471,C_128,C_134,0.2
1472,C_128,C_29,0.1
1473,C_128,C_32,0.1
1474,C_128,C_45,1.0999999999999999
1475,C_128,C_53,0.4
1476,C_128,C_54,0.1
1477,C_128,C_55,0.1
1478,C_128,C_57,0.2
1479,C_128,C_59,0.2
1480,C_128,C_60,0.30000000000000004
1481,C_128,C_61,0.2
1482,C_128,C_67,0.1
1483,C_128,C_68,0.2
1484,C_128,C_69,1.6000000000000003
1485,C_128,C_70,1.6000000000000005
1486,C_128,C_73,0.1
1487,C_128,C_75,0.30000000000000004
1488,C_128,C_77,0.4
1489,C_128,C_80,0.1
1490,C_128,C_81,0.2
1491,C_128,C_82,0.2
1492,C_128,C_83,0.2
1493,C_128,C_85,0.5
1494,C_128,C_86,0.1
1495,C_128,C_88,0.2
1496,C_128,C_90,0.2
1497,C_128,C_94,0.2
1498,C_128,C_95,0.1
1499,C_128,C_96,0.1
1500,C_128,C_98,0.1
1501,C_128,C_99,0.1
1502,C_129,C_101,0.2
1503,C_129,C_102,0.2
1504,C_129,C_103,0.2
1505,C_129,C_105,0.30000000000000004
1506,C_129,C_107,0.1
1507,C_129,C_108,0.1
1508,C_129,C_109,0.1
1509,C_129,C_110,0.1
1510,C_129,C_111,0.4
1511,C_129,C_112,0.1
1512,C_129,C_113,0.1
1513,C_129,C_117,0.4
1514,C_129,C_118,0.1
1515,C_129,C_126,0.1
1516,C_129,C_128,84.89999999999978
1517,C_129,C_129,40.20000000000027
1518,C_129,C_131,49.9000000000004
1519,C_129,C_132,125.19999999999858
1520,C_129,C_133,12.499999999999975
1521,C_129,C_134,0.1
1522,C_129,C_43,0.1
1523,C_129,C_45,0.4
1524,C_129,C_49,0.1
1525,C_129,C_54,0.1
1526,C_129,C_57,0.1
1527,C_129,C_58,0.1
1528,C_129,C_60,0.1
1529,C_129,C_61,0.6
1530,C_129,C_69,1.5000000000000002
1531,C_129,C_70,0.7
1532,C_129,C_71,0.1
1533,C_129,C_77,0.30000000000000004
1534,C_129,C_81,0.30000000000000004
1535,C_129,C_82,0.30000000000000004
1536,C_129,C_83,0.4
1537,C_129,C_85,0.30000000000000004
1538,C_129,C_90,0.4
1539,C_129,C_93,0.1
1540,C_129,C_94,0.1
1541,C_129,C_96,0.1
1542,C_129,C_98,0.1
1543,C_13,C_12,0.9999999999999999
1544,C_13,C_18,0.1
1545,C_13,C_27,0.1
1546,C_13,C_28,0.1
1547,C_13,C_63,0.1
1548,C_13,C_85,0.2
1549,C_130,C_105,0.1
1550,C_130,C_108,0.2
1551,C_130,C_109,0.1
1552,C_130,C_111,0.1
1553,C_130,C_117,0.1
1554,C_130,C_118,0.1
1555,C_130,C_119,0.7
1556,C_130,C_120,0.1
1557,C_130,C_121,5.199999999999998
1558,C_130,C_122,2.3000000000000007
1559,C_130,C_125,0.30000000000000004
1560,C_130,C_130,107.39999999999861
1561,C_130,C_45,0.2
1562,C_130,C_60,0.30000000000000004
1563,C_130,C_61,0.1
1564,C_130,C_69,0.30000000000000004
1565,C_130,C_70,0.5
1566,C_130,C_77,0.1
1567,C_130,C_82,0.2
1568,C_130,C_85,0.2
1569,C_130,C_98,0.1
1570,C_131,C_102,0.6
1571,C_131,C_103,0.2
1572,C_131,C_107,0.30000000000000004
1573,C_131,C_108,0.1
1574,C_131,C_109,0.2
1575,C_131,C_110,0.2
1576,C_131,C_111,0.9999999999999999
1577,C_131,C_112,0.4
1578,C_131,C_117,0.4
1579,C_131,C_119,0.1
1580,C_131,C_128,84.59999999999965
1581,C_131,C_129,52.00000000000042
1582,C_131,C_131,73.30000000000017
1583,C_131,C_132,88.59999999999944
1584,C_131,C_133,14.199999999999967
1585,C_131,C_45,0.8999999999999999
1586,C_131,C_59,0.1
1587,C_131,C_61,0.5
1588,C_131,C_66,0.1
1589,C_131,C_67,0.4
1590,C_131,C_69,0.7
1591,C_131,C_70,1.3
1592,C_131,C_75,0.1
1593,C_131,C_77,0.2
1594,C_131,C_81,0.1
1595,C_131,C_82,0.2
1596,C_131,C_83,0.2
1597,C_131,C_85,0.2
1598,C_131,C_90,0.1
1599,C_131,C_97,0.1
1600,C_131,C_98,0.1
1601,C_131,C_99,0.1
1602,C_132,C_102,0.2
1603,C_132,C_103,0.1
1604,C_132,C_105,0.1
1605,C_132,C_107,0.5
1606,C_132,C_108,0.30000000000000004
1607,C_132,C_111,0.8
1608,C_132,C_112,0.30000000000000004
1609,C_132,C_115,0.1
1610,C_132,C_116,0.1
1611,C_132,C_117,0.7
1612,C_132,C_121,0.1
1613,C_132,C_128,150.29999999999666
1614,C_132,C_129,123.29999999999859
1615,C_132,C_131,88.5999999999993
1616,C_132,C_132,108.39999999999876
1617,C_132,C_133,25.700000000000063
1618,C_132,C_134,0.8
1619,C_132,C_29,0.2
1620,C_132,C_45,1.8000000000000005
1621,C_132,C_48,0.1
1622,C_132,C_49,0.1
1623,C_132,C_53,0.1
1624,C_132,C_55,0.1
1625,C_132,C_57,0.1
1626,C_132,C_59,0.5
1627,C_132,C_60,0.2
1628,C_132,C_61,0.6
1629,C_132,C_63,0.1
1630,C_132,C_66,0.1
1631,C_132,C_69,3.300000000000002
1632,C_132,C_70,2.500000000000001
1633,C_132,C_77,0.8999999999999999
1634,C_132,C_81,0.6
1635,C_132,C_82,0.30000000000000004
1636,C_132,C_83,0.2
1637,C_132,C_85,0.7
1638,C_132,C_89,0.1
1639,C_132,C_90,0.5
1640,C_132,C_93,0.1
1641,C_132,C_94,0.2
1642,C_132,C_96,0.1
1643,C_132,C_98,0.1
1644,C_133,C_100,0.2
1645,C_133,C_102,0.2
1646,C_133,C_106,0.1
1647,C_133,C_108,0.1
1648,C_133,C_111,0.5
1649,C_133,C_112,0.30000000000000004
1650,C_133,C_113,0.1
1651,C_133,C_115,0.1
1652,C_133,C_117,0.1
1653,C_133,C_118,0.1
1654,C_133,C_128,14.899999999999967
1655,C_133,C_129,11.999999999999977
1656,C_133,C_131,15.799999999999963
1657,C_133,C_132,27.500000000000075
1658,C_133,C_133,9.499999999999986
1659,C_133,C_134,0.5
1660,C_133,C_28,0.2
1661,C_133,C_33,0.2
1662,C_133,C_45,0.30000000000000004
1663,C_133,C_48,0.1
1664,C_133,C_58,0.1
1665,C_133,C_60,0.1
1666,C_133,C_61,0.2
1667,C_133,C_69,0.4
1668,C_133,C_7,0.1
1669,C_133,C_77,0.2
1670,C_133,C_81,0.1
1671,C_133,C_82,0.2
1672,C_133,C_83,0.1
1673,C_133,C_85,0.1
1674,C_133,C_87,0.1
1675,C_133,C_90,0.4
1676,C_133,C_96,0.2
1677,C_133,C_99,0.1
1678,C_134,C_107,0.1
1679,C_134,C_108,0.8999999999999999
1680,C_134,C_111,0.1
1681,C_134,C_114,0.2
1682,C_134,C_118,0.30000000000000004
1683,C_134,C_126,0.2
1684,C_134,C_128,0.4
1685,C_134,C_129,0.7
1686,C_134,C_132,0.6
1687,C_134,C_133,0.4
1688,C_134,C_134,5.399999999999998
1689,C_134,C_61,0.1
1690,C_134,C_70,0.2
1691,C_134,C_77,0.2
1692,C_134,C_85,0.1
1693,C_14,C_14,7.599999999999991
1694,C_14,C_15,0.1
1695,C_14,C_16,0.30000000000000004
1696,C_14,C_27,0.2
1697,C_14,C_53,0.1
1698,C_15,C_14,0.2
1699,C_15,C_15,4.000000000000003
1700,C_15,C_17,6.499999999999994
1701,C_15,C_18,2.500000000000001
1702,C_15,C_20,0.2
1703,C_15,C_23,0.1
